0.5764738	-0.12952206
-0.5764738	-0.12952206
0.33837303	-0.28699889
-0.33837303	-0.28699889
0.65474385	-0.3184569
-0.65474385	-0.3184569
0.13853225	-0.41451617
-0.13853225	-0.41451617
0.39155287	-0.44983177
-0.39155287	-0.44983177
0	-0.51543904
0.17496627	-0.56239996
-0.17496627 	-0.56239996
0	-0.64277951
0	-0.69476878
0	-0.8056472

